repo	revision	tier	bytes	file_sha256	status	answer_sha256	skip
gabor-hosu/e5-mistral-7b-instruct-bnb-4bit	0c0818ccf8b430b69e8beb8a7f67f7f0f7940fe7	full	3506185	4735c29ba8297692da1e1af67d0ec475c1d2382b92d8f9c34ec7b5d927ede320	ok	e6e1c80376f0d74d7f3ac377d9a5b2f80fdf9d3a07e37f7b4f242c02af54a3ea	-
gmunkhtur/paraphrase-multilingual-minilm-l12-v3-mn	4210ddc1014e15be6a642ec31750f64774ca4681	full	3893897	fdf358d77d3655280df37a1d24e8ef3b6764b3990725204c2fbcce3c1c666c11	ok	560a7737d893648dae29b5bd9e7c1b3b053181960ec4855d2ee4b3d2dd983d74	-
google-bert/bert-base-cased	cd5ef92a9fb2f889e972770a36d4ed042daf221e	full	435797	5b3360be30cdf39081153cf9d30bfb0503c011462fc9f77f097127c83ef0f4d9	ok	23914830035d2321f270318b6677362303ccdafbf3c7debfb563b7d0ba18afc5	-
google-bert/bert-base-chinese	8f23c25b06e129b6c986331a13d8d025a92cf0ea	quick	268943	55c5edcfb8936895e019b2d8f97dcb547734f25b29f95009155f4c8c15649aae	ok	501bec70358bed61b85dc07cc0999a8b349d2fbbe1765a4898f32f699db97640	-
google-bert/bert-base-german-cased	0b061b4f7ce140d10dce6b6bd8a77da8ec80931b	full	485115	5f709ebb5a88adf9fccc25f05d7e9b41430a4ae8103017fa64fbf9030a415b90	ok	e8d2b25ae58b9c9e0d6f4c27608070dd270954af05bb93363d04e8bbd495e978	-
google-bert/bert-base-multilingual-cased	3f076fdb1ab68d5b2880cb87a0886f315b8146f8	quick	1961828	f4a4d5bf7301717e261fafbe26e1eb967f6ba4cb3ae0ab7a29f4642ec229f386	ok	0d833174ceb4196a1b305ea666e42259b94d9a64373c43847eef0e8a60de584a	-
google-bert/bert-base-multilingual-uncased	7cbf9a625e29989f6b9c6c2fa68234c304f7e38f	full	1715180	41a9e8ccfd02a7bf5bb8426ed22eec3a5bd81d85d7c10ef4a5cbdbfa21faa21b	ok	77616d3bd186b42ec158864e4e58c18a2e7565e19c1f1264132e33516ba8989f	319
google-bert/bert-base-uncased	86b5e0934494bd15c9632b12f734a8a67f723594	quick	466062	ce64fce797c24f68df90b40a3f74f579b336a493db14bd583fd520ea0d8c9a98	ok	d983633b736583742c3f2e8a47dbcc1682d547da3f11d4cc64a9b0e6d30bd5cf	-
google-bert/bert-large-cased	06fa25dc1b6e034e91607fd67c247051ccaeff65	full	435797	a17c4dbf7a87e1789a01d3e17ad6cb6dd716c883d0e82fcd11eb525ece122e3e	ok	23914830035d2321f270318b6677362303ccdafbf3c7debfb563b7d0ba18afc5	-
google-t5/t5-small	df1b051c49625cf57a3d0d8d3863ed4d13564fe4	quick	1389353	d2acde0d8d71dd30a711834b07781b9c89feaac33fd332f60507699282740066	ok	ac9567378d9bd13ea8d4c5ed3570e3c23b7f9b1d57ad5b9096996ce56b82e47f	-
google/bigbird-pegasus-large-arxiv	c5ae494f3d319933617d513f8491c5be87f5d35b	quick	3508743	bbbd87ae292faa2cb9c782ea2df5aba5728140a2fd9372540895bf61a50e83c7	ok	d85904ad1869125b9f4f2a1cf6f9a33ea24342175914be59d70728815faa9d56	-
google/pegasus-xsum	8d8ffc158a3bee9fbb03afacdfc347c823c5ec8b	full	3520083	c6f9dba7e9828e578b18bcf3846d7529ee42509588ea35f6d6290147d5948c86	ok	ba4839231392eee58f4e0dbc6f51c255d14406681130fe64761eb40d48423c0c	-
GPTCache/paraphrase-albert-small-v2	5fb246187b5489d59ce0db167e739192759defab	quick	1311010	d0a881fece9b11d4f8003a08ac7d8d65409e3aa573fc385faa8708cdd5a77087	ok	6b798a62547a68b1841ee33b51916762fb8297701e7b0c93478c1e3794058963	-
gsarti/it5-base-news-summarization	291a73c2d8eaa00da38801a0795a89f4cd60823a	quick	1019767	6598994d9b621fd94117dc28adc4b3922127349875f6bf841b91f8caf848aff0	ok	e64cc88823c651934d350b9dd52203b47cf128bfbed330d606914df7a643f86b	279
Hello-SimpleAI/chatgpt-detector-roberta	d2b342c61775d5dd0221808a79983ed3b86ffd86	full	2108689	c0357d1e8e452c9889186ea0fb8556b467b27831f4fece84de608e17a42b0c2a	ok	b148ae47afaffc763e37b7897f4c8c1fb8af5c06737719eaa6d3c619890b9b78	-
hfl/chinese-bert-wwm	ab0aa81da273504efc8540aa4d0bbaa3016a1bb5	full	268961	53ff61207898738bbdc000f38abebef01041c8d23b6270c11855fc692d0a3ad6	ok	49c3ad7eb418d4a38c6f118a66f4221501c1459fd195cbb6d69132652b5217cd	-
hmellor/tiny-random-LlamaForCausalLM	9408c553e5c189a7dcdc5a5dbd2feb476b061759	full	3619013	d606f46a8aa6f29f0a0abdec7c3ffddefc9f9bfe26919532d209a0a850e25029	ok	b015eb200a6a6a3f93cbce11cf223bb8bca23724e2907183dd16fea87bca8846	-
hossboll/clinical-t5	c092f34a776c3969d4d86c0ad6f282668280fbf2	full	2422193	325982f929fb03e41968f4c0cdee41fa6d0cff2f6e15393ff2c72aec979a09fb	ok	ac9567378d9bd13ea8d4c5ed3570e3c23b7f9b1d57ad5b9096996ce56b82e47f	-
HPAI-BSC/Llama3.1-Aloe-Beta-8B	7425dff85340629005822525adf5205a23fcc423	full	9085629	8984770281c2efb90a5876676437eb5c5e06c55927884bf69a75641c801d67b3	ok	7e8259cd74a04e75045018c2c712811ea7094a76455deef2f7e8ecdaac64433d	-
HuggingFaceTB/SmolLM2-135M	93efa2f097d58c2a74874c7e644dbc9b0cee75a2	quick	2104556	9ca9acddb6525a194ec8ac7a87f24fbba7232a9a15ffa1af0c1224fcd888e47c	ok	561d883797e93003782e3b71d27c590f5c654919d45bed9a605fb314a3c46735	-
HuggingFaceTB/SmolVLM2-500M-Video-Instruct	7b375e1b73b11138ff12fe22c8f2822d8fe03467	full	3548256	5ece781dc8d2b2f3e2f289ca0ae50b17cfc27dd27bfe7971bb8241e0b964331a	ok	561d883797e93003782e3b71d27c590f5c654919d45bed9a605fb314a3c46735	-
ibm-granite/granite-4.0-1b-speech	bd87ab862416353633ea431fe49b1614003623c5	full	7153607	43ca88fd0519c64ef93fa0a90cbc4e560fe485b5ba60348a86bc3c624f37918e	ok	0a95bb881e889ae73e408823229557f15f57150c88c4975bc43afb8b01dad51d	-
ibm-granite/granite-4.1-8b	1504002f650e656a0a3789d99574df12e3e94ed0	full	7153422	5b40c387950fcf524e3922355772b1d27e0ef652b6140c1f331a0efc3066aad2	ok	0a95bb881e889ae73e408823229557f15f57150c88c4975bc43afb8b01dad51d	-
ibm-granite/granite-embedding-small-english-r2	2ab6fa8ea2d674564defd37171ae19079b864b33	full	3583228	6c8aaa9a542084f2457eab775d4eeb51f92a70c0fd9de28d5edb0ddec3c08d30	ok	1abf56beee98838db34420294505953c55e2f2a9fd2060c54ec078a9d6823c16	-
ibm-granite/granite-speech-3.3-8b	5670dcfae4a296e6993ac53eb25f638c6aaa54d0	full	3476763	85731be449eb448aa5a383895a6a884659553ce79d4c478b6a661c566859b40f	ok	d2e9ad9741073242c5ee5a643076697ea00416f57c2b1a7494e99cdd32dcec16	-
ibm-granite/granite-speech-4.1-2b-nar	a1e3416e25ce29ab3852778e54fa8b3bd59c4bf2	full	7153802	64c10a88b2495872bd7da5a885861a1757d9c23590c40fd378546ae176d280f6	ok	0a95bb881e889ae73e408823229557f15f57150c88c4975bc43afb8b01dad51d	-
ibm-granite/granite-speech-4.1-2b-plus	1454e6e1e33845ca9280ff65f52cf1141ba6e6e2	full	7153620	2feb859bd7123f07f2fbfb6e21c6768f53a945a152745d093e3f52d920ef6735	ok	f2cb8333e284408f019f6c62b36d03f8272bef156d416f97f2cb01a4dccad59c	-
ibm-research/MoLFormer-XL-both-10pct	361063d0ad524ef77cf39b08469f6be770dc550f	quick	54010	3df1f2219653c44fac9fa03b7f788b372eb2544ecc176737bb9aca8411b471a5	ok	1a525446ee1a96fee0bc6739c9d2f54a4622f2cbcea53306ab2bb95a4d3b3a7a	-
ibm-research/PowerMoE-3b	13fcb5a98001438bed01cf1ac4b423751dc4c2ea	quick	2057451	d3b4df07a0ce3940b15c77e2ea17ab5627ca0c4bf982d2eb37966aea0a81c918	ok	ac689e596b704df0fd05db459754cfcb276602b5e0316ced8d3a0d35833e62d4	-
IlyaGusev/rut5_base_headline_gen_telegram	7ee21f469a71b19a107eef60766bba8ad29bdbb7	full	1310098	6bfd2dc90c7c5698ea69f44ca16accab440fab7208288a26599716eb0c4a6a7b	ok	1e5f04446ce9d9819b7b8ae27de5812dc37d796909be65a0c4b1691e251e30b8	-
IlyaGusev/rut5_base_sum_gazeta	f09a08cae5d74c70e55da1a6ebb49f88c26f433b	quick	1310098	cdb7debb2b2fe2dfe6656b139e95d9ee8132162581e4926609943760f5ccd2d1	ok	1e5f04446ce9d9819b7b8ae27de5812dc37d796909be65a0c4b1691e251e30b8	-
imvladikon/sentence-transformers-alephbert	547db5a2028766922251e5e2be6a973674ee0c07	full	1368487	99156bedf2da8193aef6b20da4b150b7fc0d927dedfc56aa336f16383e2bc4d4	ok	387cb1c902f420e1c57496deaa854adc793a724b8acab9447f90493026df29a6	-
intfloat/e5-mistral-7b-instruct	d62cc4417be0e3289c03dd459d1ef2d137e2554e	quick	1795303	fc4f0bd70b3709312d9d1d9e5ba674794b6bc5abc17429897a540f93882f25fc	ok	66b00efc2b31751fe13f05aa3aa59472ae14d32fba8f604a67758dd58f6ecee3	-
j-hartmann/emotion-english-distilroberta-base	0e1cd914e3d46199ed785853e12b57304e04178b	full	1356047	a65474d70a34ab230f809b83412ee547a1d91803f742086977028b13dc6d5b70	ok	b148ae47afaffc763e37b7897f4c8c1fb8af5c06737719eaa6d3c619890b9b78	-
jason9693/Qwen2.5-1.5B-apeach	615164d42ef211cb774910cafe5fbc63872366d6	full	11422064	ba0c439f7be467bf47d12a7e6f9adc6116201056fc60c67f431c679b7c16afc8	ok	ebc9fda176829a0763975768800088d09be2320684e8709577c66799481dad2a	-
jhgan/ko-sroberta-multitask	8fca7c9c98c26599be0e14b9916b11a756a26f19	full	495027	70f194d3bd8fc273ee0bca77b49404c6230ebaca2cfe0af04d6b82964e054660	ok	ba236737a67637a8f733599942c2c1739a5f61b1d089b9d0b1291e2a3b127bf5	-
jinaai/jina-clip-v1	ceb3e44ca4d6eceaa4f3fb58b1c1a5748b3f29b6	full	711827	b36ee0ed6d20d181de65ce729dea6169658a9cfa4dede6717ba9fa2e4fbd3bc7	ok	d983633b736583742c3f2e8a47dbcc1682d547da3f11d4cc64a9b0e6d30bd5cf	-
jinaai/jina-embeddings-v2-base-code	516f4baf13dec4ddddda8631e019b5737c8bc250	full	2561316	b01c78a902aa4facb2f47f95449f48e2f7bbfea5d2472ee2f6ce92323c6f86e5	ok	d4c04bf9c4e510eae042dbc2d03665fc6a8527cbf6b6e732773a6104e7e0a8c8	-
jinaai/jina-embeddings-v2-base-de	3f9eede875721714945b6a99a3198299243cf2be	full	2633554	376c53a06d6911569afc19f584002a11dbcd6b871afb6d96b8600eb3c4e7e7a7	ok	0d617cf163544f1ff3ac3059967fd118d97319b9b01dbe6473ffa8680ce31d2b	-
jinaai/jina-embeddings-v2-base-en	322d4d7e2f35e84137961a65af894fda0385eb7a	full	711577	65253d92409e63bf4cf61361085cd4657c735713aa239002d496d8413a6ed5dc	ok	d983633b736583742c3f2e8a47dbcc1682d547da3f11d4cc64a9b0e6d30bd5cf	-
jinaai/jina-embeddings-v2-base-zh	c1ff9086a89a1123d7b5eff58055a665db4fb4b9	quick	2030772	0046da43cc8c424b317f56b092b0512aaaa65c4f925d2f16af9d9eeb4d0ef902	ok	72f9fb986ad740eb32db513bead1b51a91bbde6ea339a6377615e3cee0a303fd	-
jinaai/jina-embeddings-v2-small-en	44e7d1d6caec8c883c2d4b207588504d519788d0	full	711573	e9f999ac74497843ed9f4303246a8f43d9f100ee8aab8e133667903f447ceb48	ok	d983633b736583742c3f2e8a47dbcc1682d547da3f11d4cc64a9b0e6d30bd5cf	-
jinaai/jina-embeddings-v5-omni-small	5c54692f22e186fc12ea38a9193e3ff9e1cda2a3	full	11423488	7bbf567d9e053a72f0bd8ea475e672d10d537578f6adb521ab42da2badfa8bef	ok	b2cb108c603ebdc73605fb1dcac2c2a375bc74086b69d8927c5a9f1ae04f86d6	-
jinaai/jina-reranker-m0	94bfe0aeb2d4dd7978362699cddd5893d4e0adc8	full	11420371	091aa7594dc2fcfbfa06b9e3c22a5f0562ac14f30375c13af7309407a0e67b8a	ok	129a96c2061a601d578df2a08a11373fea2fecab6184bfb693098ad05175845f	-
jitesh/emotion-english	e85b65daab78ec1426eb840a4f2acf657026f82e	full	2108844	8cf950efe39c3d3935ae896e46d280b1fd3403a4a72f0ad8877bfa2586c9dcbf	ok	b148ae47afaffc763e37b7897f4c8c1fb8af5c06737719eaa6d3c619890b9b78	-
joe32140/ModernBERT-base-msmarco	6f3513c9f2bbd7cd5173c06b3c23f2cacaef702b	full	3583486	bb637767e8dfb8044597df6c58243bff2e592ae9e3b310c0bbdb8591f6ac543d	ok	1abf56beee98838db34420294505953c55e2f2a9fd2060c54ec078a9d6823c16	-
josmunpen/mt5-small-spanish-summarization	555ac6380d9199146da607252d2686ca36b4053e	full	8326326	57336674b709561b75775af80851916a093cd1e2dd052a27ab37e8e322354828	ok	e1475b2a60b4dc3e5e0afb5166a5fe9b0a885ed773ce17335d52ecb042f2a8a7	-
kakaobank/kf-deberta-base	363b171d71443b0874b0bf9cea053eb5b1650633	full	3972816	915388090e2d63e3869c54b5334d6005e453a51de12088d908175dd765fd8372	ok	a175c8f351f2b26b5caf23e642668d0915da5d59eadc10f16d1145030d157662	-
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5	52c687bbe81a62a223c924698b787ec05c9a978a	full	11419302	2f79052deba517b0663d877714e117a31a4a6243cddb85fc4443c80a2fa65a20	ok	b58522648b8f28352311f09d40197347abb55d0186297928fefd78992be0eeb9	-
KBLab/megatron-bert-large-swedish-cased-165-zero-shot	d30d440976c44a0272db86238c25a0df6b219ba3	quick	1417958	76fab2cf3dcaf6f9f03aeb946e8acd62e0da8370eac409d3d3479d1f271068a4	ok	38a07382c0e6125dfad53d797d626ffda7d817c38b3a886f88a100fddb70f3b6	279
klue/bert-base	77c8b3d707df785034b4e50f2da5d37be5f0f546	full	494860	c0000d13c6b4136b2290abdd30bcf51c1c4d87353aa3c5d1640d003484516afe	ok	ff5789f5b2b6a644f75de115a3cc58dab72104dece039830dc07b6b70c451d13	-
klue/roberta-large	28d911204e9022eda172571ca8cc61eaffd942f7	full	751504	66ac6204e18a45fa724fca7d44bc5f450881aa4c34f6352ddf27ada2294f07d3	ok	ba236737a67637a8f733599942c2c1739a5f61b1d089b9d0b1291e2a3b127bf5	-
knowledgator/gliclass-modern-base-v2.0-init	4c9ea1f0b564c6c44991f2178d8c45ac49637c86	full	3583596	8bb449eb0c037aae44115b65905bb339b8f3f74eb37067c19127feb3c0755723	ok	1abf56beee98838db34420294505953c55e2f2a9fd2060c54ec078a9d6823c16	-
knowledgator/gliclass-small-v1.0	21edefaf7951f68c68c505f9139ba536d3b448f7	full	8649234	519648948c4c59da1af88f2cf2c8b4f84417b5c673981bc9809abf84cda1b7cc	ok	71d3063c03d26252d58bd29098ba409262c70d89eaa8c99fc43e882ef57f34a5	-
knowledgator/gliclass-small-v1.0-init	f9e11d8f72513cf07901efc215ca35378d589638	full	8656994	94f7b6998b01f3fbbe980dcca580891e97e24d89810227976f5945d96f8c0db1	ok	71d3063c03d26252d58bd29098ba409262c70d89eaa8c99fc43e882ef57f34a5	-
KoalaAI/Text-Moderation	838ade0edb66dcffc5532d08ff6ed5c899abfb5c	full	3559904	02eccb4743ef6eeb5bf1fa77bca58cf5a42094ec91852a767e3825b1617f550b	ok	9b50b225c178392368912366d62442d20d8f4ba56b55c0f9f75682248519b207	-
kotoba-tech/kotoba-whisper-v2.0	7eb575277d18909a4af8a24e3ae8cce2e99794ae	full	2481381	f70c9740a90657b489cf05b0fa0605c1d497db542f11a70a8cc80a025c94c7d8	ok	4cde1f1b3425b03ada1d471a984e3776d84cc18d43ec4c84aadcd48340287fba	-
kotoba-tech/kotoba-whisper-v2.2	9d33482a0eb9b57f1ad80708e8ac5538246d8355	full	3931381	615928f5a25409279b47b47d87a4ca2aaee3bd09f65e1a3df6c9d23c718cfdb0	ok	4cde1f1b3425b03ada1d471a984e3776d84cc18d43ec4c84aadcd48340287fba	-
laion/clap-htsat-unfused	8fa0f1c6d0433df6e97c127f64b2a1d6c0dcda8a	full	2108746	77ef92283d67f0d97e1454909a964afcbfa2019f0fb9f18f8e88d5c25c3ba729	ok	b148ae47afaffc763e37b7897f4c8c1fb8af5c06737719eaa6d3c619890b9b78	-
laion/larger_clap_general	ada0c23a36c4e8582805bb38fec3905903f18b41	full	2108774	dc239041d98de27ffc3975473a1a23e3db4c937b23c138c38bbc66588bd247e5	ok	b148ae47afaffc763e37b7897f4c8c1fb8af5c06737719eaa6d3c619890b9b78	-
Leo97/KoELECTRA-small-v3-modu-ner	bb9d562674e260712d9779f140ff5564a9e44d36	full	814850	d5c7a9a8996aca4fee55a3664381b012bd7dbb3e190061b2591c02502b7171b6	ok	df517ae25c55e37c3e23fd9f2198cc9535033c0c7ca2bf7cfc026fae5b52498e	-
lfcc/bert-portuguese-ner	62e38bcb90c1b0e8e520aa73d73afe67cae67c7c	full	438466	e4965a905ab03b9de486e66a0b8e272c9d94b933924e592a1b21e67860e092d2	ok	6b77c6d1bfc70b9d139361dead2e6e3f9f1c1da16bf75697d09893e42444b561	-
lightonai/GTE-ModernColBERT-v1	25f6f7bb8237b7ae25ae1d9b805ce17c0d1cc639	full	3583846	23abe2a8f5640f8836c24cead7b76e77613b846824d7540151c6d90d7c2f4869	ok	1abf56beee98838db34420294505953c55e2f2a9fd2060c54ec078a9d6823c16	-
Linq-AI-Research/Linq-Embed-Mistral	0c1a0b0589177079acc552433cad51d7c9132379	full	1795737	4b69df1cdd751d8adb7a28925fb784829a0958cb16aee3b4be1e36051940bc87	ok	e6e1c80376f0d74d7f3ac377d9a5b2f80fdf9d3a07e37f7b4f242c02af54a3ea	-
LiquidAI/LFM2-350M-ENJP-MT	80367784d525777ad7565b24534ba5810eeac59f	quick	4732404	fbb4071ea653afe958c24562139c2c09618f90bb6bf50d7669dfe10a0fa02e68	ok	a463e596706e7c8ef8f9dbbf3fa0e0b4f7181619a5d6f374d0534b8de4b28814	-
LiquidAI/LFM2.5-Encoder-350M	b886781f7c6f10ca9b7096e21b83e30a073c2f39	full	4733371	1efc3a6609abf6b63b1f47188d139f3b59973a6a434dffe970a7261a51ed2711	ok	28dce48458acda9407fd5a04e503cbfb1d853502eef73b0410ce42340929705d	-
LiquidAI/LFM2.5-Encoder-350M-Prompt-Router	35ca4a0469f180f1cf05a630df8842fa17ac18e3	full	4733469	3a63c54c318111dd49d589cc3a17b63a76067afe9af99439a3f408d1ae11ee86	ok	28dce48458acda9407fd5a04e503cbfb1d853502eef73b0410ce42340929705d	-
livekit/turn-detector	fba34c38ad5d30a63ebb83a9e6bf271cf4c91d67	full	3523029	c8219a662de786c94771323c3500377970f5eaa3afbeaef9390c9a51db9f7884	ok	561d883797e93003782e3b71d27c590f5c654919d45bed9a605fb314a3c46735	-
llava-hf/llava-1.5-7b-hf	b234b804b114d9e37bb655e11cbbb5f5e971b7a9	full	3619380	30e1294abd835edfebb24618fce6f47c21ffb2b2802520d150bdee0b808b47cb	ok	55d96e77583a6e456f428e0e0a897f0877f940026043dac8468ca836b613a60c	-
lucas-leme/FinBERT-PT-BR	c3bf75c85f9b1b0dd257d688822d64390420936c	full	438299	7570cc602992bccc2509b0d7632adf8f92cb727af755a91da00d3b4da255efb7	ok	6b77c6d1bfc70b9d139361dead2e6e3f9f1c1da16bf75697d09893e42444b561	-
lvwerra/distilbert-imdb	0fc02cd68445b599a9cb2da2368050e7fb31d29a	full	466132	99e552efd3b68340ef1b1106ea152526659a9c525992f008fe4c182a5a587234	ok	d983633b736583742c3f2e8a47dbcc1682d547da3f11d4cc64a9b0e6d30bd5cf	-
lxyuan/distilbert-base-multilingual-cased-sentiments-student	cf991100d706c13c0a080c097134c05b7f436c45	full	2919615	a4a4fa4b10a2a40361529954532f10257fda53cb22177554a862bcc661b7e4d8	ok	0d833174ceb4196a1b305ea666e42259b94d9a64373c43847eef0e8a60de584a	-
LxzGordon/URM-LLaMa-3.1-8B	5344f0f4eb1ad2f8e5775c8a17bdc7f4819b49ec	full	9085839	fac6d0ac3df8a0afff81ec6080f4c976482ff7343c2176cb539929959b90a558	ok	205fa90ed4f13ece78263cc5509bbf0b683904da67b1a7803f3be95617144d2d	-
madhurjindal/autonlp-Gibberish-Detector-492513457	76672dd7d3575f68ab980705bcec975cc62de71c	full	466245	0f5c2a18b34402d19ff8f878ec161cfa1bd5223c4f4faba79a4724c9f49c87bc	ok	d983633b736583742c3f2e8a47dbcc1682d547da3f11d4cc64a9b0e6d30bd5cf	-
mattshumer/Reflection-Llama-3.1-70B	a376762159d10b8077c6a162ebd2f72267fe8a2f	full	9086823	e25b0d6e9ea7c5f23b186dd2f8e130d257408a775ce49d944f93036ebdf6f0ed	ok	3bfa511f34dc3b3dd88a3539f6d8ccfe088f1a4d6383f28756eb4a71f444e2ad	-
McGill-NLP/LLM2Vec-Meta-Llama-3-8B-Instruct-mntp	31474e395ada192e8ed1586db6be79fb3b70c9c0	full	9085671	52b583ee1699c6ca4468f70885bd5f96dd1f7517292362a67581038afc04f4d8	ok	3bfa511f34dc3b3dd88a3539f6d8ccfe088f1a4d6383f28756eb4a71f444e2ad	-
MediaTek-Research/Breeze-ASR-25	cffe7ccb404d025296a00758d0a33468bec3a9d0	full	3930832	ad9d585ff6f7948ae7687f0fbcccf52c9e0ab8105729e542e47a11e2e5f05071	ok	e18c407c9150e8b8a9eadcab6304f339e0c384ff3067a8e585445e851414060c	-
mesolitica/llama2-embedding-1b-8k	bc59bd575431108c916a1e3272894eb4f555ed54	full	1842922	bce1e4041ae627d31006e316c72aee9b41d9ec4592d49030632bdc830311a6c0	ok	418f52e983b6fe8bdbbb4aaa8f67cdb5f0bff69bef55bb8fa87d4f3884dd6ff6	-
michiyasunaga/BioLinkBERT-large	1eb6d81c5fc1c42d3a43c71956b0e526558ae053	full	446604	5a797027c356bfdc779fd021b4a7a2b2f341242ddd7035d385f56b8e242dac2a	ok	13be4c1a12f5cff32cb7f22a12c7779b89f732a57356f47541ca47eba5ec7378	-
microsoft/bitnet-b1.58-2B-4T	04c3b9ad9361b824064a1f25ea60a8be9599b127	full	9085698	e134af98b985517b4f068e3755ae90d4e9cd2d45d328325dc503f1c6b2d06cc7	ok	3bfa511f34dc3b3dd88a3539f6d8ccfe088f1a4d6383f28756eb4a71f444e2ad	-
microsoft/mpnet-base	6996ce1e91bd2a9c7d7f61daec37463394f73f09	quick	472031	47ccb942058221e560ce5a5cfa2969d54d3b8422eb0f6d01d098b1aa81741bdb	ok	1d1b5b492de47db4eea0a8549ececa9f5965191b2b71a68be25c157961440d94	-
microsoft/phi-2	810d367871c1d460086d9f82db8696f2e0a0fcd0	quick	2114924	337da36be7a71a6e88aa9148967a7bc8736f4b47c7de8e19ba92b89e80734cfc	ok	0282f0371e751b6dd0f1e5d9a0185d7a562b42366dfb5756ac7e0755e0d6a7ec	-
microsoft/Phi-3-mini-128k-instruct	f3c06aed622e14ca0abf5115094e4fc9a9948f36	full	1937869	072ab882d6c7192a42f78790945d16c064691321a73251a4b18f6a380f0fbe39	ok	a582ab2f7b06260a09cb0f768e8562f21de38f3195e432bd336d986f58e022a2	-
microsoft/Phi-3.5-mini-instruct	2fe192450127e6a83f7441aef6e3ca586c338b77	full	1844408	9e2ae3d66819f163cdcfedba5078f3a3af8118c2712491ed60912f77886bda6f	ok	a582ab2f7b06260a09cb0f768e8562f21de38f3195e432bd336d986f58e022a2	-
microsoft/Phi-3.5-vision-instruct	12b77fb40b63a2c73c68243d3f767aab688a1b2a	full	1851360	493f8ad437be806d5ccdc57e91479bdbb0c656448c1b89ff70f7653530d78518	ok	d2dcd264930d9db324eb6f92479db640efe8dcd031a422a3b3a71997743ff8e2	-
microsoft/phi-4	2db69c1c3e91a05d2c64a3185acfbaf36f744e25	quick	4253055	9f38d05d9d25756bb2f181ab5a0cebcd59e638df10336fc7ed1010f7296d0298	ok	9027376a9fa85a2de8c29d42559c4793a62929102320a7a6b00f77c994f4c2c0	-
MiniMaxAI/MiniMax-M2.7	d494266a4affc0d2995ba1fa35c8481cbd84294b	full	9730160	757622126525aeeb131756849d93298070ff3f0319c455ec8c5bb0f6b1cebbe8	ok	81dcc78116707f558c34b75913cfdd7f0d4514a5c602dd06eb484d38a9f3de0a	-
mistralai/Mistral-7B-Instruct-v0.2	63a8b081895390a26e140280378bc85ec8bce07a	quick	1795188	11c08db21487c885d8c792180f0be237f6a261b89a46f128a6a80a3aa4bd1720	ok	cc3560c29eefd9e86f2b9b1ff8fdae5f85cd788d0ce291e0d224453734462360	-
mlburnham/Political_DEBATE_large_v1.0	1a3aff1ecb97ad93a6de598f7414b1707de7e7c3	full	8649129	9313554f1d10f9e6addc02ea82c727f7e646d9cfb153d2cb62560b9268dd4ca4	ok	71d3063c03d26252d58bd29098ba409262c70d89eaa8c99fc43e882ef57f34a5	-
MMG/bert-base-spanish-wwm-cased-finetuned-squad2-es	810a1e6f6616930d8e36d48635958a67f28bc6df	full	480365	3f6923eb971e537c73d09cddd980df2c7b664c3902da0a98ffb9b2fe62a57180	ok	3b7075d79735ff4869a84f90ea0a13cd88e97e34b2b6bf7340b9cf6a46423357	-
MoritzLaurer/DeBERTa-v3-large-mnli-fever-anli-ling-wanli	b3546ea6b0346eb6f8d5d68b13c7dc6d0376b3d7	full	8648889	7aa118770f066a74530d161c7d0b994d0629cc0ff3a0df213f184192773f960a	ok	71d3063c03d26252d58bd29098ba409262c70d89eaa8c99fc43e882ef57f34a5	-
MoritzLaurer/roberta-base-zeroshot-v2.0-c	d825e740e0c59881cf0b0b1481ccf726b6d65341	full	2108615	1e6506713f00e34406a757acb80f9f3233c1c3950857d32bbc41bcd419d5d8b6	ok	b148ae47afaffc763e37b7897f4c8c1fb8af5c06737719eaa6d3c619890b9b78	-
moussaKam/mbarthez	71e56cb6d108e2f071c906b3695fda7f0ca7e622	full	3643311	fe409ba78d9bb0617024c9040fcd760f79bd39d39d86e632e179514ca8ca452b	ok	c36294550bf7b2429c9c21d481a161693543153297272a438ad3b0ccac8f4eab	-
mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis	ae0eab9ad336d7d548e0efe394b07c04bcaf6e91	full	1355932	6f95e8747d56797c00cb088bedbfac0a7b7d84d1d4a7503f0507c568c4ba583b	ok	b148ae47afaffc763e37b7897f4c8c1fb8af5c06737719eaa6d3c619890b9b78	-
mtheo/camembert-base-xnli	e4e81ab7df53d2a4e9b4028a25c2861fe41c95e9	full	2420898	45596d1595eb0a7dda62d88c22a8ecf3a5265fadeb200d45e38b0bb6fa842d15	ok	f87a6b0769dada1770f9348ff730732bd0a910356dedb5a7f707c6b36837e645	-
Musixmatch/umberto-commoncrawl-cased-v1	fe7b14808cccbbe2984b05e6fbfd71127f11008f	quick	1682192	29600be861c033380a3b9c912696b686179cb453d90e903d85a730ad01d25fa5	ok	5d68ad401c6647ba9355e1d008858b56c5ce54a6a067061e382ff47b72d7ae04	-
naver/efficient-splade-VI-BT-large-query	966075e1ffd29cc567b3900ab0e7760402b4a8e7	full	466081	5fd1c882abbd30517dced455a2c9768945ec726b96727927e4959348d9de550b	ok	d983633b736583742c3f2e8a47dbcc1682d547da3f11d4cc64a9b0e6d30bd5cf	-
